categoria,taglia,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto
Sneakers Basse,39.0,TAMARIS,Sneakers basse - black,"86,89","86,89",https://www.zalando.it/tamaris-sneakers-basse-black-ta111a4hu-q12.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - peach comb,"79,95","79,95",https://www.zalando.it/tamaris-sneakers-basse-peach-comb-ta111a4lm-h11.html?size=39
Sneakers Basse,39.0,EVEN&ODD,Sneakers basse - beige,"39,99","39,99",https://www.zalando.it/evenandodd-sneakers-basse-beige-ev411a0cp-b11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - offwhite comb,"59,95","59,95",https://www.zalando.it/tamaris-sneakers-basse-offwhite-comb-ta111a4ca-a14.html?size=39
Sneakers Basse,39.0,ALDO,HALERENNA PILLOW WALK - Sneakers basse - open white,"84,99","84,99",https://www.zalando.it/aldo-halerenna-pillow-walk-sneakers-basse-open-white-a0111a133-a11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - olive comb,"65,95","79,95",https://www.zalando.it/tamaris-sneakers-basse-olive-comb-ta111a4fu-m11.html?size=39
Sneakers Basse,39.0,TAMARIS,Scarpe senza lacci - black,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-black-ta111a4on-q11.html?size=39
Sneakers Basse,39.0,TAMARIS,1-23313 - Sneakers basse - navy,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-navy-ta111a4cw-k11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - lilac comb,"80,95","89,95",https://www.zalando.it/tamaris-sneakers-basse-lilac-comb-ta111a41x-i11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - orange,"99,99","99,99",https://www.zalando.it/tamaris-sneakers-basse-orange-ta111a4du-h11.html?size=39
Sneakers Basse,39.0,EVEN&ODD,Sneakers basse - black,"49,99","49,99",https://www.zalando.it/evenandodd-sneakers-basse-black-ev411a0ws-q11.html?size=39
Sneakers Basse,39.0,ALDO,CLUB STYLE - Sneakers basse - white/black,"89,99","89,99",https://www.zalando.it/aldo-club-style-sneakers-basse-whiteblack-a0111a13j-a11.html?size=39
Sneakers Basse,39.0,ALDO,ICONISTEP PILLOW WALK - Sneakers basse - multi-coloured,"89,99","89,99",https://www.zalando.it/aldo-iconistep-pillow-walk-sneakers-basse-multi-colured-a0111a0qk-t11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - purple comb,"79,99","79,99",https://www.zalando.it/tamaris-sneakers-basse-purple-comb-ta111a4i7-i11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - white,"89,95","89,95",https://www.zalando.it/tamaris-sneakers-basse-white-ta111a4c4-a11.html?size=39
Sneakers Basse,39.0,ALDO,PALAZZI - Sneakers basse - bright pink,"63,99","74,99",https://www.zalando.it/aldo-palazzi-sneakers-basse-bright-pink-a0111a0tx-j11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - sage comb,"79,99","79,99",https://www.zalando.it/tamaris-sneakers-basse-sage-comb-ta111a4ie-n11.html?size=39
Sneakers Basse,39.0,TAMARIS,"Comfort T- Flow Extra-Cushioning 
 - Sneakers basse - lt green nubuc","89,95","89,95",https://www.zalando.it/tamaris-sneakers-basse-lt-green-nubuc-ta111a4bz-m11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - light grey,"99,95","99,95",https://www.zalando.it/tamaris-sneakers-basse-light-grey-ta111a40x-c11.html?size=39
Sneakers Basse,39.0,TAMARIS,"Comfort T- Flow Extra-Cushioning
 - Sneakers basse - beige gold","99,95","99,95",https://www.zalando.it/tamaris-sneakers-basse-beige-gold-ta111a4p7-b11.html?size=39
Sneakers Basse,39.0,ALDO,CAREFREE - Sneakers basse - black,"89,95","89,95",https://www.zalando.it/aldo-carefree-sneakers-basse-black-a0111a13a-q11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - ivory struct,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-ivory-struct-ta111a412-b11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - red,"79,99","79,99",https://www.zalando.it/tamaris-sneakers-basse-red-ta111a4c6-g12.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - black uni,"79,94","79,94",https://www.zalando.it/tamaris-sneakers-basse-black-uni-ta111a4ls-q11.html?size=39
Sneakers Basse,39.0,TAMARIS,SNEAKER - Sneakers basse - white comb,"93,89","93,89",https://www.zalando.it/tamaris-sneaker-sneakers-basse-white-comb-ta111a4ne-a11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - rose metallic,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-rose-metallic-ta111a412-s11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - a white silver,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-a-white-silver-ta111a4qe-a11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - light grey,"99,95","99,95",https://www.zalando.it/tamaris-sneakers-basse-light-grey-ta111a4ed-c12.html?size=39
Sneakers Basse,39.0,TAMARIS,SNEAKER - Sneakers basse - denim,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-denim-ta111a4cj-k11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - pearl,"79,99","79,99",https://www.zalando.it/tamaris-sneakers-basse-pearl-ta111a4iq-a11.html?size=39
Sneakers Basse,39.0,ALDO,PILLOW WALK ERILG - Sneakers basse - black,"59,96","79,95",https://www.zalando.it/aldo-sneakers-basse-black-a0111a12e-q11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - white uni,"59,99","59,99",https://www.zalando.it/tamaris-sneakers-basse-white-uni-ta111a40u-a11.html?size=39
Sneakers Basse,39.0,TAMARIS,"Comfort T- Flow Extra-Cushioning
 - Sneakers basse - red rose","89,95","89,95",https://www.zalando.it/tamaris-sneaker-sneakers-basse-red-rose-ta111a4p1-g11.html?size=39
Sneakers Basse,39.0,TAMARIS,SNEAKER - Sneakers basse - mint,"69,95","69,95",https://www.zalando.it/tamaris-sneaker-sneakers-basse-mint-ta111a4cj-m11.html?size=39
Sneakers Basse,39.0,ALDO,ONIRASEAN - Sneakers basse - white combo,"74,95","74,95",https://www.zalando.it/aldo-onirasean-sneakers-basse-white-combo-a0111a10x-a11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - navy,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-navy-ta111a4lp-k11.html?size=39
Sneakers Basse,39.0,EVEN&ODD,Sneakers basse - beige,"24,99","29,99",https://www.zalando.it/evenandodd-sneakers-basse-beige-ev411a0zf-b11.html?size=39
Sneakers Basse,39.0,TAMARIS,SNEAKER - Sneakers basse - beige glam,"89,95","89,95",https://www.zalando.it/tamaris-sneaker-sneakers-basse-beige-glam-ta111a4bu-b11.html?size=39
Sneakers Basse,39.0,TAMARIS,Comfort T- Flow Extra-Cushioning - Sneakers basse - metallic comb,"99,95","99,95",https://www.zalando.it/tamaris-sneakers-basse-metallic-comb-ta111a4p9-a11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - white comb,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-white-comb-ta111a3wa-a12.html?size=39
Sneakers Basse,39.0,TAMARIS,SNEAKER - Sneakers basse - yellow,"69,95","69,95",https://www.zalando.it/tamaris-sneaker-sneakers-basse-yellow-ta111a4cj-e11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - pink,"99,95","99,95",https://www.zalando.it/tamaris-sneakers-basse-pink-ta111a4cm-j11.html?size=39
Sneakers Basse,39.0,ALDO,Sneakers basse - sky blue,"89,99","89,99",https://www.zalando.it/aldo-sneakers-basse-sky-blue-a0111a142-k11.html?size=39
Sneakers Basse,39.0,TAMARIS,"Comfort T- Flow Extra-Cushioning
 - Sneakers basse - green comb","89,95","89,95",https://www.zalando.it/tamaris-sneakers-basse-green-comb-ta111a4p1-m11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - white,"82,90","82,90",https://www.zalando.it/tamaris-sneakers-basse-white-ta111a46q-a11.html?size=39
Sneakers Basse,39.0,ALDO,TAHLEA - Sneakers basse - white,"94,99","94,99",https://www.zalando.it/aldo-tahlea-sneakers-basse-white-a0111a12w-a11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - multicolor,"99,95","99,95",https://www.zalando.it/tamaris-sneakers-basse-multicolor-ta111a4ed-t11.html?size=39
Sneakers Basse,39.0,TAMARIS,COMFORT SNEAKER - Sneakers basse - black,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-black-ta111a4l4-q11.html?size=39
Sneakers Basse,39.0,TAMARIS,Sneakers basse - wht rose gold,"59,95","59,95",https://www.zalando.it/tamaris-sneakers-basse-wht-rose-gold-ta111a40z-a13.html?size=39
Sneakers Basse,40.0,TAMARIS,Sneakers basse - white/gold,"59,99","59,99",https://www.zalando.it/tamaris-sneakers-basse-whitegold-ta111a40t-a11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - ivory/gold,"58,99","69,99",https://www.zalando.it/tamaris-sneakers-basse-ivorygold-ta111a40v-b11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - ivory,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-ivory-ta111a40w-b11.html?size=40
Sneakers Basse,40.0,ALDO,CHICSNEAKER - Sneakers basse - other blue,"99,95","99,95",https://www.zalando.it/aldo-sneakers-basse-other-blue-a0111a17h-k11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - sage,"59,99","59,99",https://www.zalando.it/tamaris-sneakers-basse-sage-ta111a40t-n11.html?size=40
Sneakers Basse,40.0,TAMARIS,SNEAKER - Scarpe senza lacci - gold comb,"79,95","79,95",https://www.zalando.it/tamaris-sneakers-basse-gold-comb-ta111a4no-s11.html?size=40
Sneakers Basse,40.0,TAMARIS,1-23313 - Sneakers basse - mint,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-mint-ta111a4cw-m11.html?size=40
Sneakers Basse,40.0,ALDO,PILLOW WALK CAROTERIEL - Sneakers basse - light pink,"89,95","89,95",https://www.zalando.it/aldo-sneakers-alte-light-pink-a0111a10t-j11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - light gold,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-light-gold-ta111a3zq-f11.html?size=40
Sneakers Basse,40.0,TAMARIS,SNEAKER - Sneakers basse - orange comb,"59,95","59,95",https://www.zalando.it/tamaris-sneakers-basse-orange-comb-ta111a4lx-h11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - rose glam,"44,99","89,99",https://www.zalando.it/tamaris-sneakers-basse-rose-glam-ta111a4id-j11.html?size=40
Sneakers Basse,40.0,ALDO,DILATHIELLE - Sneakers basse - multi,"69,99","69,99",https://www.zalando.it/aldo-dilathielle-sneakers-basse-multi-a0111a159-t11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - ivory,"58,99","69,99",https://www.zalando.it/tamaris-sneakers-basse-ivory-ta111a3zq-b11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - rose comb,"44,99","89,99",https://www.zalando.it/tamaris-sneakers-basse-rose-comb-ta111a4i3-j11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - ivory,"59,99","59,99",https://www.zalando.it/tamaris-sneakers-basse-ivory-ta111a3gw-b11.html?size=40
Sneakers Basse,40.0,EVEN&ODD,Sneakers basse - white,"21,99","21,99",https://www.zalando.it/evenandodd-sneakers-basse-white-ev411a0jn-a11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - pink comb,"69,99","69,99",https://www.zalando.it/tamaris-sneakers-basse-pink-comb-ta111a4c9-j11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - white/rose gold,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-whiterose-gold-ta111a40v-a11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - leopard comb,"51,99","79,99",https://www.zalando.it/tamaris-sneakers-basse-leopard-comb-ta111a4ik-b11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - denim blue,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-denim-blue-ta111a3zq-k12.html?size=40
Sneakers Basse,40.0,TAMARIS,SNEAKER - Scarpe senza lacci - black comb,"79,95","79,95",https://www.zalando.it/tamaris-sneakers-basse-black-comb-ta111a4no-q11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - pink,"84,99","99,99",https://www.zalando.it/tamaris-sneakers-basse-pink-ta111a4du-j11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - black,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-black-ta111a48e-q11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - light grey,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-light-grey-ta111a411-c11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - pink,"54,99","99,99",https://www.zalando.it/tamaris-sneakers-basse-pink-ta111a40x-j11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - soft lemon,"84,99","99,99",https://www.zalando.it/tamaris-sneakers-basse-soft-lemon-ta111a4kq-e11.html?size=40
Sneakers Basse,40.0,TAMARIS,SNEAKER - Sneakers basse - ivory,"99,95","99,95",https://www.zalando.it/tamaris-sneakers-basse-ivory-ta111a4ne-b11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - peach comb,"79,94","79,94",https://www.zalando.it/tamaris-sneakers-basse-peach-comb-ta111a4i7-e11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - orange comb,"89,99","89,99",https://www.zalando.it/tamaris-sneakers-basse-orange-comb-ta111a4ib-h11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - black,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-black-ta111a3zq-q11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - orange comb,"79,95","79,95",https://www.zalando.it/tamaris-sneakers-basse-orange-comb-ta111a4ff-h11.html?size=40
Sneakers Basse,40.0,ALDO,PILLOW WALK CLUBHOUSE-L - Sneakers basse - white,"53,97","89,95",https://www.zalando.it/aldo-low-top-sneaker-clubhouse-l-pillow-walk-sneakers-basse-white-a0111a0t6-a11.html?size=40
Sneakers Basse,40.0,EVEN&ODD,Sneakers basse - black,"35,99","35,99",https://www.zalando.it/evenandodd-sneakers-basse-black-ev411a0cp-q11.html?size=40
Sneakers Basse,40.0,EVEN&ODD,Sneakers basse - white,"27,99","39,99",https://www.zalando.it/evenandodd-sneakers-basse-white-ev411a0mp-a11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - light rose,"84,99","99,99",https://www.zalando.it/tamaris-sneakers-basse-light-rose-ta111a4kq-j11.html?size=40
Sneakers Basse,40.0,ALDO,RETROSTEP - Sneakers basse - white/black,"99,99","99,99",https://www.zalando.it/aldo-retrostep-sneakers-basse-whiteblack-a0111a16y-a11.html?size=40
Sneakers Basse,40.0,TAMARIS,Scarpe senza lacci - black,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-black-ta111a4pb-q11.html?size=40
Sneakers Basse,40.0,TAMARIS,"Comfort T- Flow Extra-Cushioning
 - Sneakers basse - white","99,95","99,95",https://www.zalando.it/tamaris-sneakers-basse-white-ta111a4p7-a11.html?size=40
Sneakers Basse,40.0,EVEN&ODD,Sneakers basse - beige/white,"38,39","44,99",https://www.zalando.it/evenandodd-sneakers-basse-beigewhite-ev411a11n-b11.html?size=40
Sneakers Basse,40.0,TAMARIS,"Comfort T- Flow Extra-Cushioning 
 - Sneakers basse - yellow nubuc","89,95","89,95",https://www.zalando.it/tamaris-comfort-sneaker-sneakers-basse-yellow-nubuc-ta111a4bz-e11.html?size=40
Sneakers Basse,40.0,EVEN&ODD,Sneakers basse - white,"29,99","29,99",https://www.zalando.it/evenandodd-sneakers-basse-white-ev411a0x5-a11.html?size=40
Sneakers Basse,40.0,TAMARIS,SNEAKERS - Sneakers basse - brons,"89,64","99,99",https://www.zalando.it/tamaris-sneakers-basse-brons-ta111a4ix-o11.html?size=40
Sneakers Basse,40.0,ALDO,ICONISTEP PILLOW WALK - Sneakers basse - open white,"84,99","84,99",https://www.zalando.it/aldo-iconistep-pillow-walk-sneakers-basse-open-white-a0111a0qk-a16.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - white silver,"79,95","79,95",https://www.zalando.it/tamaris-sneakers-basse-white-silver-ta111a4fu-a11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - pink comb,"69,99","69,99",https://www.zalando.it/tamaris-sneakers-basse-pink-comb-ta111a4c3-j11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - camel/multi-coloured,"49,99","49,99",https://www.zalando.it/tamaris-sneakers-basse-camelmulti-coloured-ta111a4i9-b11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - white comb,"89,95","89,95",https://www.zalando.it/tamaris-sneakers-basse-white-comb-ta111a4mt-a11.html?size=40
Sneakers Basse,40.0,ALDO,RONGAN - Sneakers basse - white,"89,95","89,95",https://www.zalando.it/aldo-rongan-sneakers-basse-white-zzo2j1756-a00.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - black uni,"89,95","89,95",https://www.zalando.it/tamaris-sneakers-basse-black-uni-ta111a4c4-q12.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - ivory macramee,"59,99","59,99",https://www.zalando.it/tamaris-sneakers-basse-ivory-macramee-ta111a4kp-a11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - lt grey comb,"99,95","99,95",https://www.zalando.it/tamaris-sneakers-basse-lt-grey-comb-ta111a4ed-c11.html?size=40
Sneakers Basse,40.0,TAMARIS,"Comfort T- Flow Extra-Cushioning 
 - Sneakers basse - red suede","89,95","89,95",https://www.zalando.it/tamaris-comfort-sneaker-sneakers-basse-red-suede-ta111a4bz-g11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - white comb,"49,99","49,99",https://www.zalando.it/tamaris-sneakers-basse-white-comb-ta111a4i9-a11.html?size=40
Sneakers Basse,40.0,ALDO,STEPCOUNT - Sneakers basse - silver,"99,99","99,99",https://www.zalando.it/aldo-stepcount-sneakers-basse-silver-a0111a14t-d11.html?size=40
Sneakers Basse,40.0,EVEN&ODD,Sneakers basse - black,"29,99","29,99",https://www.zalando.it/evenandodd-sneakers-basse-black-ev411a0zf-q11.html?size=40
Sneakers Basse,40.0,TAMARIS,Scarpe senza lacci - orange,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-orange-ta111a4pb-h11.html?size=40
Sneakers Basse,40.0,TAMARIS,COMFORT - Sneakers basse - black nappa,"69,97","99,95",https://www.zalando.it/tamaris-stringate-sportive-black-nappa-ta111e0qj-q11.html?size=40
Sneakers Basse,40.0,TAMARIS,PURE RELAX - Sneakers basse - black leather,"99,89","99,89",https://www.zalando.it/tamaris-sneakers-basse-black-leather-ta111a45h-q11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - white,"69,99","69,99",https://www.zalando.it/tamaris-sneakers-basse-white-ta112o003-a11.html?size=40
Sneakers Basse,40.0,EVEN&ODD,Sneakers basse - black,"49,99","49,99",https://www.zalando.it/evenandodd-sneakers-basse-black-ev411a11y-q11.html?size=40
Sneakers Basse,40.0,TAMARIS,"Comfort T- Flow Extra-Cushioning
 - Sneakers basse - gold silver","89,95","89,95",https://www.zalando.it/tamaris-sneakers-basse-gold-silver-ta111a4p1-s11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - white comb,"79,95","79,95",https://www.zalando.it/tamaris-sneakers-basse-white-comb-ta111a4c6-a13.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - lt blue comb,"79,99","79,99",https://www.zalando.it/tamaris-sneakers-basse-lt-blue-comb-ta111a410-a12.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - white,"109,95","109,95",https://www.zalando.it/tamaris-sneakers-basse-white-ta111a40x-a11.html?size=40
Sneakers Basse,40.0,ALDO,PILLOW WALK LISETTE - Sneakers basse - white,"56,97","94,95",https://www.zalando.it/aldo-sneakers-basse-white-a0111a111-a11.html?size=40
Sneakers Basse,40.0,TAMARIS,"Comfort T- Flow Extra-Cushioning 
 - Sneakers basse - denim nubuc","89,95","89,95",https://www.zalando.it/tamaris-comfort-sneaker-sneakers-basse-denim-nubuc-ta111a4bz-k12.html?size=40
Sneakers Basse,40.0,ALDO,ETIENE  PILLOW WALK - Sneakers basse - denim,"89,99","89,99",https://www.zalando.it/aldo-etiene-pillow-walk-sneakers-basse-denim-a0111a14m-k11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - lt blue comb,"69,99","69,99",https://www.zalando.it/tamaris-sneakers-basse-lt-blue-comb-ta111a40w-a11.html?size=40
Sneakers Basse,40.0,ALDO,KELLINA PILLOW WALK - Sneakers basse - multi coloured,"119,99","119,99",https://www.zalando.it/aldo-kellina-pillow-walk-sneakers-basse-multi-coloured-a0111a13w-t11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - ivory,"79,99","79,99",https://www.zalando.it/tamaris-sneakers-basse-ivory-ta111a410-b11.html?size=40
Sneakers Basse,40.0,EVEN&ODD,Sneakers basse - black,"23,39","30,99",https://www.zalando.it/evenandodd-sneakers-basse-black-ev411a0ly-q12.html?size=40
Sneakers Basse,40.0,TAMARIS,SNEAKER - Sneakers basse - white nappa,"99,95","99,95",https://www.zalando.it/tamaris-sneaker-sneakers-basse-white-nappa-ta111a4bu-a11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - black gold,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-black-gold-ta111a40w-q12.html?size=40
Sneakers Basse,40.0,TAMARIS,SNEAKER LOW - Sneakers basse - champagne,"89,95","89,95",https://www.zalando.it/tamaris-sneaker-low-sneakers-basse-champagne-ta111a4h9-b11.html?size=40
Sneakers Basse,40.0,TAMARIS,SNEAKER - Sneakers basse - fuxia,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-fuxia-ta111a4cj-j11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - light grey,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-light-grey-ta111a40v-c11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - offwhite comb,"59,95","59,95",https://www.zalando.it/tamaris-sneakers-basse-offwhite-comb-ta111a4ca-a14.html?size=40
Sneakers Basse,40.0,ALDO,HALERENNA PILLOW WALK - Sneakers basse - open white,"84,99","84,99",https://www.zalando.it/aldo-halerenna-pillow-walk-sneakers-basse-open-white-a0111a133-a11.html?size=40
Sneakers Basse,40.0,TAMARIS,Scarpe senza lacci - black,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-black-ta111a4on-q11.html?size=40
Sneakers Basse,40.0,TAMARIS,"Comfort T- Flow Extra-Cushioning
 - Sneakers basse - denim comb","89,95","89,95",https://www.zalando.it/tamaris-sneakers-basse-denim-comb-ta111a4p0-k11.html?size=40
Sneakers Basse,40.0,TAMARIS,1-23313 - Sneakers basse - navy,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-navy-ta111a4cw-k11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - lilac comb,"80,95","89,95",https://www.zalando.it/tamaris-sneakers-basse-lilac-comb-ta111a41x-i11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - orange,"99,99","99,99",https://www.zalando.it/tamaris-sneakers-basse-orange-ta111a4du-h11.html?size=40
Sneakers Basse,40.0,EVEN&ODD,Sneakers basse - black,"49,99","49,99",https://www.zalando.it/evenandodd-sneakers-basse-black-ev411a0ws-q11.html?size=40
Sneakers Basse,40.0,ALDO,CLUB STYLE - Sneakers basse - white/black,"89,99","89,99",https://www.zalando.it/aldo-club-style-sneakers-basse-whiteblack-a0111a13j-a11.html?size=40
Sneakers Basse,40.0,ALDO,ICONISTEP PILLOW WALK - Sneakers basse - multi-coloured,"89,99","89,99",https://www.zalando.it/aldo-iconistep-pillow-walk-sneakers-basse-multi-colured-a0111a0qk-t11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - purple comb,"79,99","79,99",https://www.zalando.it/tamaris-sneakers-basse-purple-comb-ta111a4i7-i11.html?size=40
Sneakers Basse,40.0,ALDO,PALAZZI - Sneakers basse - other beige,"74,95","74,95",https://www.zalando.it/aldo-palazzi-sneakers-basse-other-beige-a0111a0tx-b12.html?size=40
Sneakers Basse,40.0,TAMARIS,Scarpe senza lacci - sky,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-sky-ta111a4pb-k11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - white leather,"99,95","99,95",https://www.zalando.it/tamaris-sneakers-basse-white-leather-ta111a4li-a11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - white comb,"89,95","89,95",https://www.zalando.it/tamaris-sneakers-basse-white-comb-ta111a4c4-a12.html?size=40
Sneakers Basse,40.0,ALDO,APPIER - Sneakers basse - white,"84,95","84,95",https://www.zalando.it/aldo-appier-sneakers-basse-white-zzo27ut21-a00.html?size=40
Sneakers Basse,40.0,TAMARIS,SNEAKER - Sneakers basse - antelope,"89,94","89,94",https://www.zalando.it/tamaris-sneaker-sneakers-basse-antelope-ta111a4nv-o11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - lt blue comb,"99,95","99,95",https://www.zalando.it/tamaris-sneakers-basse-lt-blue-comb-ta111a4li-k11.html?size=40
Sneakers Basse,40.0,TAMARIS,"Comfort T- Flow Extra-Cushioning 
 - Sneakers basse - rose green","89,95","89,95",https://www.zalando.it/tamaris-comfort-sneaker-sneakers-basse-rose-green-ta111a4bz-j12.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - zebra comb,"79,95","79,95",https://www.zalando.it/tamaris-sneakers-basse-zebra-comb-ta111a4c6-t11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - light grey,"99,95","99,95",https://www.zalando.it/tamaris-sneakers-basse-light-grey-ta111a4ed-c12.html?size=40
Sneakers Basse,40.0,TAMARIS,SNEAKER - Sneakers basse - denim,"69,95","69,95",https://www.zalando.it/tamaris-sneakers-basse-denim-ta111a4cj-k11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - pearl,"79,99","79,99",https://www.zalando.it/tamaris-sneakers-basse-pearl-ta111a4iq-a11.html?size=40
Sneakers Basse,40.0,TAMARIS,Sneakers basse - white uni,"59,99","59,99",https://www.zalando.it/tamaris-sneakers-basse-white-uni-ta111a40u-a11.html?size=40
Sneakers Basse,40.0,TAMARIS,"Comfort T- Flow Extra-Cushioning
 - Sneakers basse - red rose","89,95","89,95",https://www.zalando.it/tamaris-sneaker-sneakers-basse-red-rose-ta111a4p1-g11.html?size=40
Sneakers Basse,40.0,TAMARIS,SNEAKER - Sneakers basse - mint,"69,95","69,95",https://www.zalando.it/tamaris-sneaker-sneakers-basse-mint-ta111a4cj-m11.html?size=40
Sneakers Basse,40.0,ALDO,ONIRASEAN - Sneakers basse - white combo,"74,95","74,95",https://www.zalando.it/aldo-onirasean-sneakers-basse-white-combo-a0111a10x-a11.html?size=40
